STA6 for AP6, -8.28451, -1.20952
STA7 for AP6, -5.80748, 1.83038
STA8 for AP6, -13.7285, 1.97542
STA9 for AP6, -11.0613, 0.773488
STA0 for AP7, 2.6606, -13.2401
STA1 for AP7, -3.66076, -8.12046
STA2 for AP7, -2.14094, -13.9603
STA3 for AP7, -0.976995, -6.4432
STA4 for AP7, 4.55786, -8.79446
STA5 for AP7, -2.70631, -6.80873
STA6 for AP7, 3.84368, -7.50497
STA7 for AP7, 3.79861, -11.6041
STA8 for AP7, 2.91282, -6.56358
STA9 for AP7, -2.19292, -6.1312

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, -2.5516, -2.69525
STA1 for AP1, -1.46733, -2.13866
STA2 for AP1, -3.76866, 1.68464
STA3 for AP1, -2.46578, -1.49866
STA4 for AP1, -2.80863, 2.75803
STA5 for AP1, 2.19669, 1.94377
STA6 for AP1, 4.39401, -1.48931
STA7 for AP1, -4.32899, -0.281767
STA8 for AP1, 0.284828, 0.121263
STA9 for AP1, 3.89419, -2.83478
STA0 for AP2, -2.5516, -2.69525
STA1 for AP2, -1.46733, -2.13866
STA2 for AP2, -3.76866, 1.68464
STA3 for AP2, -2.46578, -1.49866
STA4 for AP2, -2.80863, 2.75803
STA5 for AP2, 2.19669, 1.94377
STA6 for AP2, 4.39401, -1.48931
STA7 for AP2, -4.32899, -0.281767
STA8 for AP2, 0.284828, 0.121263
STA9 for AP2, 3.89419, -2.83478
STA0 for AP3, -2.5516, -2.69525
STA1 for AP3, -1.46733, -2.13866
STA2 for AP3, -3.76866, 1.68464
STA3 for AP3, -2.46578, -1.49866
STA4 for AP3, -2.80863, 2.75803
STA5 for AP3, 2.19669, 1.94377
STA6 for AP3, 4.39401, -1.48931
STA7 for AP3, -4.32899, -0.281767
STA8 for AP3, 0.284828, 0.121263
STA9 for AP3, 3.89419, -2.83478
STA0 for AP4, 8.84828, 0.379689
STA1 for AP4, 10.4891, -2.25423
STA2 for AP4, 7.12217, 0.387702
STA3 for AP4, 9.00368, 0.809266
STA4 for AP4, 9.3949, -4.53301
STA5 for AP4, 10.2802, 2.61022
STA6 for AP4, 11.1179, -2.72332
STA7 for AP4, 7.61678, 2.40607
STA8 for AP4, 5.50575, 1.76367
STA9 for AP4, 11.2156, 1.98625
STA0 for AP5, -2.3358, 8.08178
STA1 for AP5, -3.0652, 13.3884
STA2 for AP5, 2.11472, 11.6398
STA3 for AP5, 4.06191, 11.3273
STA4 for AP5, -3.00385, 9.33693
STA5 for AP5, -4.38506, 8.42077
STA6 for AP5, 3.41414, 12.6425
STA7 for AP5, -3.55721, 10.3379
STA8 for AP5, -0.407424, 14.04
STA9 for AP5, 1.2424, 5.87249
STA0 for AP6, -6.89028, -0.0064039
STA1 for AP6, -7.48364, 0.686511
STA2 for AP6, -10.5549, -4.15701
STA3 for AP6, -8.69572, -2.34481
STA4 for AP6, -9.08836, 4.63772
STA5 for AP6, -6.84173, 2.39105
STA6 for AP6, -7.43111, 1.44197
STA7 for AP6, -8.94526, 4.49466
STA8 for AP6, -10.5633, -0.677233
STA9 for AP6, -10.3441, 3.18897
STA0 for AP7, -0.671526, -9.42485
STA1 for AP7, -1.59211, -12.3543
STA2 for AP7, -1.33635, -6.34099
STA3 for AP7, -2.14791, -12.0791
STA4 for AP7, -3.22159, -8.64611
STA5 for AP7, -1.67792, -10.7191
STA6 for AP7, -1.29464, -9.19833
STA7 for AP7, -2.64243, -9.71398
STA8 for AP7, -1.22934, -12.6277
STA9 for AP7, 3.80659, -11.9315

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 3.81036, 1.43682
STA1 for AP1, -2.3569, 0.526272
STA2 for AP1, -2.62508, 3.40972
STA3 for AP1, 1.83766, 4.18823
STA4 for AP1, -0.90405, -4.37522
STA5 for AP1, 1.38295, -3.81023
STA6 for AP1, -1.05009, -2.72315
STA7 for AP1, 0.573122, -0.247714
STA8 for AP1, -2.49724, 1.26464
STA9 for AP1, -1.83202, -0.697367
STA0 for AP2, 3.81036, 1.43682
STA1 for AP2, -2.3569, 0.526272
STA2 for AP2, -2.62508, 3.40972
STA3 for AP2, 1.83766, 4.18823
STA4 for AP2, -0.90405, -4.37522
STA5 for AP2, 1.38295, -3.81023
STA6 for AP2, -1.05009, -2.72315
STA7 for AP2, 0.573122, -0.247714
STA8 for AP2, -2.49724, 1.26464
STA9 for AP2, -1.83202, -0.697367
STA0 for AP3, 3.81036, 1.43682
STA1 for AP3, -2.3569, 0.526272
STA2 for AP3, -2.62508, 3.40972
STA3 for AP3, 1.83766, 4.18823
STA4 for AP3, -0.90405, -4.37522
STA5 for AP3, 1.38295, -3.81023
STA6 for AP3, -1.05009, -2.72315
STA7 for AP3, 0.573122, -0.247714
STA8 for AP3, -2.49724, 1.26464
STA9 for AP3, -1.83202, -0.697367
STA0 for AP4, 9.1887, -4.4356
STA1 for AP4, 8.34665, 3.57594
STA2 for AP4, 6.19477, 3.06955
STA3 for AP4, 11.7585, -0.886783
STA4 for AP4, 8.91198, -3.67703
STA5 for AP4, 7.03435, -1.24796
STA6 for AP4, 12.3011, -0.949746
STA7 for AP4, 12.1128, 3.11835
STA8 for AP4, 10.7676, -0.350066
STA9 for AP4, 12.9676, 0.441025
STA0 for AP5, 2.41697, 10.024
STA1 for AP5, -1.12689, 9.1693
STA2 for AP5, -1.8354, 8.46317
STA3 for AP5, -3.38522, 10.2875
STA4 for AP5, -3.54501, 10.3751
STA5 for AP5, -0.129342, 5.2934
STA6 for AP5, 1.07946, 6.60723
STA7 for AP5, -2.04046, 14.2991
STA8 for AP5, -0.673828, 6.03789
STA9 for AP5, 3.31091, 6.68736
STA0 for AP6, -8.24376, -0.112171
STA1 for AP6, -13.8236, 1.31239
STA2 for AP6, -5.57476, 0.999386
STA3 for AP6, -7.62854, 2.41422
STA4 for AP6, -13.7145, -1.9068
STA5 for AP6, -11.3791, -3.95096
STA6 for AP6, -10.9819, -3.84875
STA7 for AP6, -13.2622, -1.74916
STA8 for AP6, -11.1147, 0.572479
STA9 for AP6, -8.62705, 1.0863
STA0 for AP7, -0.966499, -11.1381
STA1 for AP7, 3.55779, -7.88407
STA2 for AP7, 3.48881, -12.0315
STA3 for AP7, -0.551094, -7.1131
STA4 for AP7, -1.68975, -8.55682
STA5 for AP7, 2.81991, -6.20441
STA6 for AP7, -3.4524, -8.48545
STA7 for AP7, 0.616665, -8.65121
