0.000000
0.000000
0.000000
0.000000
7.146619
7.148032
7.147561
7.147679
7.148385
7.144852
7.145324
7.144970
7.145795
7.146501
7.148150
7.148385
7.144852
7.147796
7.145088
7.145441
7.146501
7.146501
7.146266
7.147679
7.157806
7.154980
7.155333
7.156511
7.155686
7.058770
7.155922
7.156746
7.154862
7.157217
7.147208
7.147679
7.147914
7.148503
7.145795
7.145795
7.145324
7.144735
7.144970
7.146030

