0,0,0,4.41836,4.55849,4.21228,0.630016,0.32384,0.625306,0.628838,0.330906,0.628838,0.630016,0.527565,0.630016,0.313242,0.628838,0.634726,0.631194,0.631194,0.620595,0.635904,0.634726,0.633549,0.632371,0.634726,0.633549,0.309709,0.633549,0.634726,0.640614,0.639437,0.640614,0.641792,0.64297,0.641792,0.641792,0.646502,0.646502,0.640614,0.621773,0.640614,0.64768,0.619418,0.332083,0.639437,0.641792,0.501658,0.329728,0.501658,0.533453,0.645325,0.619418,0.518144,0.612352,0.619418,0.718336,0.714803,0.712448,0.718336,0.718336,0.577024,0.575846,0.573491,0.727757,0.730112,0.732467,0.723046,0.573491,0.717158,0.732467,0.515789,0,0.71127,0.725402,0.573491,0.575846,0.545229,0.73129,0.509901,0.712448,0,0,0,0.703027,0.704205,0.705382,0,0,0.70185,0.70656,0.707738,0,0.708915,0.705382,0.70185,0.573491,0.710093,0.71127,0.71127,0.710093,0.712448,0,0.708915,0.713626,0.712448,0.595866,0.595866,0.619418,0.481638,0.482816,0.597043,0,0.398029,0.485171,0,0.598221,0.599398,0.600576,0.598221,0.597043,0.595866,0.599398,0.597043,0.595866,0.599398,0.476928,0.597043,0.600576,0.600576,0.487526,0.482816,0.312064,0.600576,0.602931,0.602931,0.605286,0.601754,0.604109,0.315597,0.608819,0.589978,0.609997,0.608819,0.609997,0.480461,0.612352,0.47575,0.483994,0.612352,0.61353,0.488704,0.611174,0.611174,0.612352,0.611174,0,0,0,0,0,0.052992,0.0518144,0,0.0200192,0.023552,0,0.0388608,0,0,0.0282624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017664,0,0,0,0,0,0,0,0,0,0,0.0164864,0,0,0,0,0.0094208,0.0164864,0,0,0,0,0,0,0,0,0,0,0,0,0.011776,0,0.0141312,0,0,0,0.017664,0.0141312,0,0,0,0.0070656,0,0,0.0070656,0.0141312,0,0,0.0329728,0,0.0200192,0.0211968,0,0,0,0.0070656,0.0188416,0.0200192,0,0.0141312,0.011776,0,0.0153088,0,0,0,0,0,0.0211968,0,0,0,0,0,0,0,0.011776,0,0.011776,0,0.0082432,0,0,0.0223744,0,0,0,0,0.0247296,0,0,0,0,0,0,0,0,0,
0,0,0,4.51139,4.61148,4.542,0.719514,0.373299,0.723046,0.70656,0.360346,0.695962,0.577024,0.699494,0.699494,0.272026,0.698317,0.581734,0.58409,0.698317,0.703027,0.703027,0.580557,0.566426,0.582912,0.699494,0.70185,0.26025,0.705382,0.700672,0.697139,0.699494,0.698317,0.574669,0.699494,0.700672,0.70185,0.70185,0.70185,0.703027,0.700672,0.698317,0.695962,0.70656,0.427469,0.50519,0.704205,0.703027,0.44631,0.703027,0.703027,0.707738,0.705382,0.582912,0.704205,0.710093,0.640614,0.640614,0.558182,0.256717,0.64297,0.641792,0.640614,0.635904,0,0.645325,0.558182,0.645325,0.64768,0.648858,0,0,0.64768,0.651213,0.650035,0.64768,0.650035,0.659456,0.651213,0.65239,0.651213,0.657101,0.399206,0.654746,0.654746,0.655923,0.653568,0.660634,0.654746,0.658278,0.664166,0.660634,0.651213,0.631194,0.661811,0.654746,0.653568,0.628838,0.648858,0.637082,0.631194,0.634726,0,0.632371,0.630016,0.635904,0.640614,0.64297,0.52992,0.64297,0.64297,0.645325,0.644147,0.641792,0.617062,0.645325,0.646502,0.64768,0.64297,0.644147,0.64297,0.64297,0.644147,0.645325,0.646502,0.626483,0.62295,0.615885,0.61824,0.619418,0.619418,0.620595,0.322662,0.621773,0.619418,0.608819,0.62295,0,0.624128,0.312064,0.626483,0.628838,0.627661,0.627661,0.624128,0.435712,0.626483,0.630016,0.630016,0.633549,0.630016,0.630016,0.630016,0.631194,0.630016,0.633549,0.0306176,0,0,0.0047104,0,0.0023552,0,0.0094208,0.011776,0.0164864,0,0,0.011776,0,0,0,0,0,0.0141312,0.0094208,0.011776,0,0,0.0047104,0.0070656,0.0035328,0.011776,0,0.0070656,0.0070656,0.0105984,0.011776,0.0153088,0,0.0023552,0.0047104,0,0.0070656,0,0,0.0070656,0,0,0,0,0,0.0047104,0.0082432,0.0047104,0,0,0.0047104,0,0.0094208,0.0141312,0,0.0105984,0,0,0,0,0,0,0,0.011776,0,0.0094208,0,0.0047104,0,0.0094208,0.0105984,0,0,0,0.0094208,0,0.0105984,0,0.017664,0.0153088,0,0,0,0.0105984,0,0,0,0,0,0.0070656,0,0,0,0,0.0011776,0.0047104,0.0047104,0,0.005888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.57733,4.52905,3.97322,0.724224,0.370944,0.723046,0.720691,0.365056,0.724224,0.721869,0.609997,0.725402,0.38272,0.725402,0.720691,0.726579,0.703027,0.724224,0.728934,0.727757,0.704205,0.704205,0.704205,0.703027,0.366234,0.703027,0.704205,0.703027,0.704205,0.703027,0.70185,0.705382,0.71127,0.704205,0.704205,0.704205,0.705382,0.705382,0.707738,0.710093,0.710093,0.35799,0.707738,0.707738,0.707738,0.366234,0.708915,0.712448,0.71127,0.71127,0.715981,0.71127,0.713626,0.668877,0.671232,0.58409,0.288512,0.671232,0.674765,0.67241,0.671232,0.680653,0.680653,0.680653,0.68183,0.678298,0.685363,0.684186,0.685363,0.679475,0.687718,0.688896,0.688896,0.68183,0.68183,0.678298,0.685363,0.675942,0.691251,0.279091,0.692429,0.691251,0.692429,0.692429,0.692429,0.693606,0.688896,0.667699,0.645325,0.67712,0.688896,0.67712,0.67241,0.664166,0.667699,0.667699,0.670054,0.578202,0.56407,0.667699,0.488704,0.670054,0.567603,0.571136,0,0.480461,0.573491,0.577024,0.578202,0.578202,0.582912,0.585267,0.582912,0.58409,0.579379,0.580557,0.58409,0.58409,0.586445,0.587622,0.47575,0.58409,0.587622,0.472218,0.586445,0.589978,0.587622,0.5888,0.586445,0.325018,0.586445,0.591155,0.587622,0.587622,0.591155,0.423936,0.226099,0.472218,0.5888,0.587622,0.41687,0.481638,0.591155,0.586445,0.5888,0.565248,0.566426,0.561715,0.560538,0.560538,0.558182,0.567603,0.560538,0.0094208,0.0200192,0,0,0,0.0047104,0,0,0,0.0011776,0.0070656,0,0,0.0070656,0,0,0,0,0.0023552,0.0023552,0,0,0,0,0.0035328,0.0011776,0.0023552,0.0011776,0,0.0011776,0.0023552,0,0,0,0.0070656,0.0094208,0,0.0023552,0.0070656,0.0035328,0,0.0023552,0.0011776,0,0,0,0,0,0,0,0,0,0,0.0070656,0,0,0,0,0,0,0,0,0.0447488,0,0.0141312,0,0.0164864,0,0,0.0047104,0,0,0,0.0094208,0,0,0,0.0259072,0,0,0.0153088,0,0,0,0,0,0,0.023552,0.0070656,0.0141312,0,0,0,0,0.0247296,0.0094208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.08745,4.54789,3.99442,0.585267,0.35799,0.580557,0.580557,0.362701,0.71127,0.687718,0.708915,0.684186,0.361523,0.684186,0.685363,0.687718,0.687718,0.688896,0.687718,0.688896,0.691251,0.690074,0.691251,0.691251,0.356813,0.698317,0.688896,0.688896,0.694784,0.688896,0.580557,0.687718,0.690074,0.691251,0.691251,0.692429,0.690074,0.688896,0.690074,0.690074,0.690074,0.349747,0.580557,0.581734,0.697139,0.363878,0.694784,0.694784,0.693606,0.70185,0.694784,0.695962,0.698317,0.698317,0.698317,0.700672,0.349747,0.698317,0.70185,0.70656,0.699494,0.708915,0.708915,0.710093,0.710093,0.71127,0.580557,0.712448,0.581734,0.713626,0.710093,0.71127,0.71127,0.580557,0.713626,0.712448,0.717158,0.713626,0.713626,0.367411,0.582912,0.713626,0.514611,0.587622,0.695962,0.717158,0.717158,0.714803,0.713626,0.713626,0.693606,0.707738,0.715981,0.509901,0.691251,0.693606,0.693606,0.695962,0.692429,0.695962,0.695962,0.713626,0.688896,0.595866,0.489882,0.592333,0.600576,0.600576,0.599398,0.600576,0.601754,0.602931,0.602931,0.602931,0.597043,0.581734,0.585267,0.605286,0.486349,0.589978,0.600576,0.575846,0.578202,0.580557,0.585267,0.585267,0.501658,0.587622,0.5888,0.288512,0.585267,0.578202,0.581734,0.587622,0.585267,0.58409,0.301466,0.58409,0.585267,0.582912,0.586445,0.587622,0.587622,0.587622,0.591155,0.591155,0.585267,0.582912,0.589978,0.591155,0.591155,0.591155,0.591155,0.0506368,0.0259072,0.0188416,0,0,0.023552,0,0.0259072,0.0141312,0,0.0164864,0.0082432,0,0,0,0,0,0.0094208,0,0,0.0094208,0,0,0,0,0,0.0211968,0,0,0.0200192,0,0,0,0,0,0.0188416,0,0.023552,0,0,0.0282624,0,0,0,0.0259072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,5.21441,5.06957,4.17577,0.699494,0.421581,0.70185,0.700672,0.276736,0.700672,0.700672,0.699494,0.700672,0.360346,0.700672,0.70185,0.70185,0.703027,0.705382,0.707738,0.703027,0.703027,0.703027,0.707738,0.707738,0.350925,0.704205,0.705382,0.70656,0.708915,0.710093,0.708915,0.707738,0.71127,0.708915,0.707738,0.710093,0.710093,0.712448,0.712448,0.712448,0.712448,0.361523,0.71127,0.699494,0.687718,0.356813,0.712448,0.685363,0.686541,0.686541,0.68183,0.685363,0.59351,0.714803,0.710093,0.715981,0.255539,0.717158,0.708915,0.714803,0.695962,0.704205,0.70185,0.699494,0.70185,0.703027,0.592333,0.705382,0.703027,0.704205,0.704205,0.704205,0.705382,0.705382,0.707738,0.708915,0.699494,0.704205,0.70656,0.453376,0.70656,0.710093,0.710093,0.71127,0.710093,0.59351,0.587622,0.710093,0.712448,0.712448,0.707738,0.708915,0.708915,0.707738,0.71127,0.713626,0.712448,0.712448,0.713626,0.715981,0.714803,0.71127,0.5888,0.598221,0.600576,0.602931,0.601754,0.606464,0.585267,0.605286,0.608819,0.580557,0.578202,0.578202,0.578202,0.577024,0.580557,0.579379,0.581734,0.585267,0.586445,0.587622,0.580557,0.481638,0.58409,0.582912,0.587622,0.585267,0.586445,0.309709,0.581734,0.587622,0.492237,0.5888,0.592333,0.589978,0.290867,0.5888,0.589978,0.591155,0.59351,0.59351,0.592333,0.418048,0.595866,0.589978,0.586445,0.59351,0.595866,0.594688,0.595866,0.594688,0.597043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20608,0,0,0,0,0.0188416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3.89079,4.76575,4.4737,0.605286,0.187238,0.601754,0.592333,0.401562,0.604109,0.573491,0.575846,0.56407,0.295578,0.575846,0.580557,0.581734,0.579379,0.578202,0.578202,0.476928,0.581734,0.481638,0.579379,0.580557,0.313242,0.58409,0.580557,0.58409,0.589978,0.469862,0.587622,0.591155,0.591155,0.5888,0.595866,0.59351,0.47575,0.592333,0.589978,0.594688,0.566426,0.175462,0.589978,0.59351,0.59351,0.297933,0.575846,0.56407,0.56407,0.473395,0.568781,0.560538,0.59351,0.347392,0.465152,0.479283,0.249651,0.482816,0.465152,0.467507,0.469862,0.516966,0.506368,0.486349,0.494592,0.494592,0.493414,0.420403,0.502835,0.501658,0.487526,0.501658,0.486349,0.493414,0.493414,0.511078,0.483994,0.485171,0.460442,0.239053,0.485171,0.494592,0.472218,0.504013,0.50519,0.492237,0.50519,0.493414,0,0.491059,0.514611,0.516966,0.520499,0.519322,0.526387,0.514611,0.481638,0.486349,0.485171,0.480461,0.455731,0.453376,0.459264,0,0.601754,0.492237,0.602931,0.50048,0.604109,0.605286,0.607642,0.49577,0.606464,0.606464,0.442778,0.611174,0.597043,0.609997,0.609997,0.611174,0.614707,0.611174,0.49577,0.611174,0.541696,0.609997,0.61353,0.614707,0.49577,0.312064,0.61353,0,0.608819,0.617062,0.434534,0.612352,0.320307,0.59351,0.611174,0.611174,0.612352,0.61353,0.50519,0.61353,0.586445,0.592333,0.592333,0.594688,0.598221,0.496947,0,0.601754,0.589978,0,0,0,0.0341504,0,0,0.0188416,0,0,0.0223744,0.0211968,0.0259072,0.0247296,0,0.0153088,0,0.0164864,0,0,0,0,0,0.0164864,0,0,0.017664,0,0,0,0,0.011776,0,0,0,0,0.0211968,0.0188416,0.0259072,0,0,0,0.0259072,0,0,0,0,0,0,0,0,0,0.0282624,0,0.0164864,0,0,0,0,0,0,0,0,0.0153088,0.02944,0,0.0200192,0,0.017664,0,0,0,0,0,0,0.0164864,0,0,0,0,0,0,0,0,0,0,0.011776,0.0129536,0.011776,0,0,0,0.0082432,0,0,0,0,0,0,0,0.0082432,0.0129536,0.0141312,0.023552,0.0105984,0.0164864,0,0,0.0094208,0.0141312,0.0082432,0.0200192,0,0,0.0070656,0.011776,0.0082432,0.0153088,0.0141312,0,0,0,0,0,0,0.0141312,0,0,0,0,0,0,0,0.0082432,0.0082432,0,0,0,0,0,0,0.0164864,0,0,0.011776,0.005888,0,0.0141312,0,0,0,
0,0,0,4.09687,4.70333,4.65976,0.650035,0.339149,0.65239,0.655923,0.330906,0,0.654746,0.655923,0.657101,0.339149,0.653568,0.654746,0.655923,0.657101,0.657101,0.653568,0.632371,0.657101,0.633549,0.635904,0.634726,0.326195,0.637082,0.634726,0.634726,0.638259,0.651213,0.639437,0.639437,0.639437,0.639437,0.557005,0.640614,0.634726,0.639437,0.640614,0.640614,0.640614,0.327373,0.639437,0.640614,0.640614,0.32855,0.644147,0.644147,0.645325,0.645325,0,0.646502,0.64768,0.678298,0.657101,0.658278,0.347392,0.653568,0.654746,0.657101,0.653568,0.667699,0.665344,0.67241,0.665344,0.668877,0.668877,0.666522,0.673587,0.665344,0.666522,0.668877,0.667699,0.668877,0.671232,0.673587,0.67241,0.67241,0.67241,0.335616,0.67241,0.67241,0.67241,0.673587,0.67712,0.67712,0.67712,0.678298,0.667699,0.673587,0.674765,0.674765,0.653568,0.675942,0.654746,0.675942,0.658278,0.659456,0.657101,0.653568,0.655923,0.655923,0.658278,0.651213,0.651213,0.654746,0.651213,0.653568,0.651213,0.65239,0.65239,0.653568,0.654746,0.65239,0.65239,0.657101,0.654746,0.658278,0.536986,0.651213,0.655923,0.658278,0.658278,0.658278,0.658278,0.658278,0.654746,0.660634,0.658278,0.332083,0.657101,0.658278,0.657101,0.659456,0.463974,0.660634,0.342682,0.662989,0.662989,0.660634,0.637082,0.638259,0.641792,0.639437,0.664166,0.639437,0.639437,0.639437,0.641792,0.641792,0.641792,0.641792,0.467507,0.203725,0,0,0,0,0,0,0,0,0.0211968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282624,0,0,0,0,0,0,0.0329728,0.011776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082432,0,0.011776,0,0,0.011776,0,0,0.0141312,0.017664,0,0,0.0141312,0.0141312,0.0070656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282624,0.0376832,0,0,0,0,0,0,0.0188416,0,0.0259072,0,0,0.0094208,0,0,0,0,0.0259072,0,0,0,0,0.0188416,0.0306176,0,0.0141312,0,0,0.0282624,0,0,0,0,0,0.0306176,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3.84722,4.31944,4.38656,0.509901,0.381542,0.61824,0.621773,0.239053,0.624128,0.624128,0.626483,0.626483,0.322662,0.628838,0.630016,0.630016,0.630016,0.632371,0.626483,0.631194,0.631194,0.633549,0.631194,0.633549,0.325018,0.630016,0.633549,0.632371,0.635904,0.609997,0.633549,0.609997,0.611174,0.608819,0.609997,0.508723,0.608819,0.611174,0.608819,0.611174,0.632371,0.309709,0.61353,0.506368,0.61353,0.310886,0.614707,0.61353,0.614707,0.61353,0.617062,0.614707,0.617062,0.646502,0.644147,0.64297,0,0.53463,0.646502,0.646502,0.62295,0.631194,0.630016,0.653568,0.628838,0.630016,0,0.53463,0.630016,0.533453,0.630016,0.628838,0.632371,0.631194,0.631194,0.634726,0.614707,0.633549,0.632371,0.634726,0.625306,0.634726,0.638259,0.635904,0.535808,0.639437,0.630016,0.634726,0.634726,0.634726,0.634726,0.639437,0.64297,0.641792,0,0.641792,0.621773,0.640614,0.639437,0.639437,0.619418,0.641792,0.644147,0.670054,0.668877,0.640614,0.646502,0.650035,0.662989,0.646502,0.648858,0.64768,0.64768,0.648858,0.651213,0.651213,0.657101,0.65239,0.651213,0.651213,0.654746,0.655923,0.655923,0.653568,0.544051,0.654746,0.655923,0.659456,0.658278,0.32855,0.657101,0.660634,0.658278,0.660634,0.660634,0.659456,0.342682,0.653568,0.65239,0.65239,0.646502,0.657101,0.65239,0.665344,0.655923,0.658278,0.659456,0.659456,0.661811,0.661811,0.658278,0.65239,0.659456,0,0,0,0.02944,0,0,0.0141312,0.0247296,0,0.0188416,0,0,0.0211968,0.0047104,0,0.0105984,0.0094208,0,0.0094208,0,0.0141312,0.0105984,0.011776,0.0094208,0.0047104,0,0.0211968,0.011776,0,0.0094208,0.0153088,0,0.011776,0,0,0.0094208,0.0094208,0.0023552,0,0,0,0,0,0.0094208,0.0070656,0.0047104,0,0,0,0,0,0,0.0070656,0,0,0,0,0,0,0,0.0047104,0.011776,0.0141312,0,0.005888,0.0023552,0,0,0.0094208,0,0,0,0.0047104,0.0047104,0.011776,0,0,0.005888,0.0070656,0,0.0082432,0,0.0094208,0.0094208,0.0047104,0.0070656,0,0,0,0,0,0,0.0105984,0.0094208,0,0,0,0,0.0070656,0.0047104,0.0188416,0,0.0188416,0,0.047104,0.0306176,0,0.0188416,0.0082432,0.0070656,0,0,0.0164864,0,0,0,0,0.0141312,0.0188416,0,0,0,0,0.0329728,0,0,0,0,0.0282624,0,0,0.0259072,0,0,0.0188416,0,0,0,0.0164864,0.0188416,0,0,0,0,0.011776,0,0,0,0,0,
0,0,0,4.14868,3.83544,4.00384,0.68183,0.366234,0.679475,0.562893,0.349747,0.55936,0.68183,0.680653,0.684186,0.352102,0.561715,0.683008,0.684186,0.683008,0.687718,0.690074,0.684186,0.685363,0.684186,0.684186,0.686541,0.347392,0.683008,0.686541,0.686541,0.558182,0.686541,0.560538,0.686541,0.686541,0.673587,0.690074,0.690074,0.691251,0.680653,0.666522,0.667699,0.666522,0.343859,0.668877,0.670054,0.67241,0.343859,0.670054,0.670054,0.67241,0.641792,0.67241,0.67241,0.661811,0.631194,0.631194,0.633549,0.330906,0.633549,0.631194,0.635904,0.633549,0.641792,0.526387,0.512256,0.506368,0.64297,0.50519,0.513434,0.64297,0.645325,0.639437,0.641792,0.646502,0.645325,0.645325,0.645325,0.443955,0.644147,0.648858,0.330906,0.645325,0.631194,0.62295,0.632371,0.628838,0.628838,0.626483,0.620595,0.621773,0.625306,0.625306,0.513434,0.625306,0.625306,0.626483,0.507546,0.628838,0.511078,0.630016,0.625306,0.626483,0.514611,0.630016,0.454554,0.595866,0.579379,0.579379,0.579379,0.575846,0.580557,0.577024,0.577024,0.574669,0.575846,0.555827,0.562893,0.562893,0.56407,0.567603,0.567603,0.572314,0.591155,0.575846,0.573491,0.567603,0.565248,0.571136,0.58409,0.452198,0,0.577024,0.472218,0.395674,0.577024,0.552294,0,0.399206,0.55936,0.571136,0.579379,0.585267,0.561715,0.561715,0.582912,0.566426,0.552294,0.393318,0.578202,0.582912,0.580557,0.582912,0.587622,0.569958,0,0,0,0.0306176,0,0,0,0,0.0259072,0,0,0,0,0.0223744,0,0.0247296,0,0,0,0,0,0,0,0,0.0164864,0,0.0211968,0,0,0,0,0.0211968,0,0,0,0.0164864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306176,0,0,0,0.0141312,0,0.0200192,0,0,0,0.0164864,0.0306176,0,0,0.0188416,0,0,0.0259072,0.023552,0.0282624,0,0,0.023552,0.0211968,0,0.0129536,0.0164864,0,0,0,0,0,0,0,0,0,0,0.0541696,0.0894976,0.0635904,0,0,0,0,0,0.0565248,0,0,0,0.0423936,0,0,0,0,0,0.0518144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506368,0,0,0,0,0,0,0,0,
0,0,0,3.554,4.29942,3.74241,0.527565,0.239053,0.657101,0.657101,0.413338,0.661811,0.524032,0,0.65239,0.314419,0.662989,0.660634,0.661811,0.659456,0.646502,0.527565,0.655923,0.628838,0.635904,0.637082,0.637082,0.321485,0.638259,0.638259,0.638259,0.639437,0.648858,0.650035,0.657101,0.640614,0,0.639437,0.641792,0.638259,0.637082,0.640614,0.640614,0.645325,0.330906,0.64297,0.527565,0.648858,0.334438,0.64297,0.645325,0.64768,0.654746,0.646502,0.64768,0.654746,0.730112,0.730112,0.733645,0.379187,0.734822,0.733645,0.733645,0.736,0.739533,0.744243,0.743066,0.744243,0.744243,0.744243,0.748954,0.748954,0.748954,0.747776,0.747776,0.748954,0.738355,0.743066,0.746598,0.750131,0.750131,0.750131,0.379187,0.747776,0.745421,0.748954,0.750131,0.750131,0.750131,0.748954,0.754842,0.732467,0.752486,0.752486,0.751309,0.637082,0.751309,0.752486,0.650035,0.73129,0.730112,0.73129,0.732467,0.733645,0.732467,0.730112,0.724224,0.724224,0.703027,0.725402,0.725402,0.726579,0.70185,0.70185,0.70185,0.704205,0.705382,0.705382,0.704205,0.70185,0.703027,0.604109,0.704205,0.704205,0.708915,0.710093,0.710093,0.607642,0.704205,0.707738,0.70656,0.5888,0.373299,0.708915,0.710093,0.715981,0.712448,0.713626,0.715981,0.350925,0.715981,0.707738,0.710093,0.710093,0.712448,0.707738,0.71127,0.710093,0.717158,0.70656,0.70656,0.710093,0.71127,0.712448,0.71127,0.693606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989184,0,0,0,0,0.0188416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317952,0,0,0,0.0365056,0,0,0.0341504,0,0,0,0,0,0,0.023552,0.0188416,0,0,0,0,0.0211968,0,0,0.0317952,0,0,0,0,0.0494592,0,0.0306176,0,0,0,0,0,0.011776,0,0.0188416,0.0211968,0,0,0.0094208,0,0,0,0,0,0,0,0.0047104,0,0,0.0141312,0,0,0,0,0,0,0.0211968,0,0,0.011776,0,0.0188416,0.02944,0,0,0,0,0,0,0.0329728,0,0,0,0,0,0,0,0,0,0,0,0,
