0.000000
0.000000
3.545989
3.545989
3.553055
3.545989
3.543869
3.436472
3.545989
3.547402
3.547167
3.543398
0.990597
0.990126
0.987771
0.982118
0.940196
0.825733
0.000942
0.016486
0.016486
0.016486

