0,0,0,4.111,3.18659,5.04837,0,0.339149,0.313242,0.312064,0.303821,0.306176,0.306176,0.301466,0.211968,0.277914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929126,0,0,0,0,0,0,0,0,0,0,0.41216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3.67293,3.2172,4.66565,0,0,0.40745,0.365056,0.381542,0.401562,0,0.383898,0.35799,0.372122,0.360346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29911,0.18135,0.105984,0,0,0,0,0,0,0,0.155443,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.57851,3.23604,4.52081,0,0.162509,0.138957,0.169574,0.18135,0.094208,0.11305,0.116582,0.138957,0.136602,0.128358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47104,0,0,0,0,0,0,0.193126,0,0,0,0.120115,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,5.16731,4.0427,3.83191,0,0.370944,0.35799,0.369766,0.379187,0.409805,0.395674,0.393318,0.383898,0.373299,0.374477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355635,0,0,0,0,0,0,0,0,0,0,0,0,0.325018,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,5.53943,4.79754,4.44308,0,0.0989184,0.334438,0.254362,0.275558,0.254362,0.214323,0.0400384,0.249651,0.259072,0.252006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204902,0.143667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.56438,3.62465,4.98596,0,0.322662,0.322662,0.306176,0.327373,0.320307,0.313242,0.31913,0.336794,0.327373,0.336794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47575,0,0,0,0,0.0965632,0,0,0.11776,0,0,0.0800768,0.0565248,0.0859648,0.047104,0,0,0.0612352,0.104806,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.68214,4.52905,3.67411,0,0.270848,0.284979,0.277914,0.254362,0.177818,0.222566,0.197837,0.223744,0.221389,0.219034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11776,0.11776,0,0,0,0,0,0,0,0.108339,0.136602,0,0,0,0.11305,0.114227,0.162509,0,0,0,0.499302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.23347,4.32768,3.03585,0,0.26967,0.204902,0.247296,0.226099,0.23552,0.200192,0.242586,0.24023,0.221389,0.204902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612352,0,0,0,0,0.164864,0,0.0753664,0.0894976,0.100096,0,0,0,0,0.906752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692429,0,0,0,0,0,0,0,0,0,0,
0,0,0,5.00127,4.07567,4.24525,0,0.383898,0.355635,0.383898,0.341504,0.350925,0.343859,0.337971,0.362701,0.345037,0.28969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592333,0,0,0,0,0,0,0,0,0,0,0,0,0.911462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4.15104,5.02835,3.8272,0,0.454554,0.443955,0.449843,0.463974,0.473395,0.296755,0.461619,0.459264,0.435712,0.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24023,0,0,0,0.1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
