0.000000
0.000000
5.955359
5.954181
5.956301
5.792379
5.950413
5.950648
5.953004
5.952768
5.951826
5.952532
0.990597
0.990126
0.986829
0.952443
0.929833
0.832328
0.028969
0.016486
0.016486
0.016015

