STA0 for AP3, -4.17895, -2.10435
STA1 for AP3, -3.77338, 2.48479
STA2 for AP3, 1.19682, -4.0555
STA3 for AP3, 3.96134, -0.245496
STA4 for AP3, 0.404997, -3.4068
STA5 for AP3, 0.647817, -3.16573
STA6 for AP3, 1.25548, 1.55964
STA7 for AP3, -1.25696, 4.08069
STA8 for AP3, -1.88079, -3.74931
STA9 for AP3, 2.51244, 0.851883
STA0 for AP4, 7.38421, -3.34843
STA1 for AP4, 10.4843, 2.54176
STA2 for AP4, 7.74361, -2.01483
STA3 for AP4, 14.7215, 0.353039
STA4 for AP4, 5.61228, 1.55145
STA5 for AP4, 12.5528, -1.46508
STA6 for AP4, 12.0543, -1.91426
STA7 for AP4, 8.86627, -2.48946
STA8 for AP4, 10.9474, -0.854876
STA9 for AP4, 8.26703, 2.05908
STA0 for AP5, 1.9028, 14.0527
STA1 for AP5, 3.878, 12.4475
STA2 for AP5, -3.42568, 10.2025
STA3 for AP5, 3.79492, 11.6354
STA4 for AP5, 3.06747, 13.3317
STA5 for AP5, -2.59927, 9.641
STA6 for AP5, 2.43024, 12.7765
STA7 for AP5, 2.28495, 7.58303
STA8 for AP5, 4.37244, 8.24503
STA9 for AP5, -0.260435, 12.2617
STA0 for AP6, -13.1971, -2.25586
STA1 for AP6, -10.2962, -1.13125
STA2 for AP6, -10.0812, 0.79401
STA3 for AP6, -13.1271, -1.74403
STA4 for AP6, -5.65488, -0.769948
STA5 for AP6, -7.05217, -1.36206
STA6 for AP6, -7.96524, -1.89951
STA7 for AP6, -7.18301, 1.59622
STA8 for AP6, -9.29353, -1.91567
STA9 for AP6, -9.69431, -4.25257
STA0 for AP7, -0.665789, -12.1226
STA1 for AP7, 1.44865, -5.62784
STA2 for AP7, -1.90167, -12.856
STA3 for AP7, -0.214739, -5.48966
STA4 for AP7, -1.94689, -8.62982
STA5 for AP7, 1.607, -7.75001
STA6 for AP7, 1.36116, -6.66128
STA7 for AP7, -0.760661, -5.95017
STA8 for AP7, -3.54745, -8.68134
STA9 for AP7, -1.77197, -8.80514

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, 3.34031, 0.621213
STA1 for AP1, 4.11025, -0.704537
STA2 for AP1, -0.978048, 1.97743
STA3 for AP1, -0.382615, -1.8265
STA4 for AP1, 1.46118, -3.13966
STA5 for AP1, -1.01349, 2.18957
STA6 for AP1, 0.17479, 3.33839
STA7 for AP1, 4.09373, 0.349097
STA8 for AP1, -1.08494, 0.288357
STA9 for AP1, 4.47725, 0.18188
STA0 for AP2, 3.34031, 0.621213
STA1 for AP2, 4.11025, -0.704537
STA2 for AP2, -0.978048, 1.97743
STA3 for AP2, -0.382615, -1.8265
STA4 for AP2, 1.46118, -3.13966
STA5 for AP2, -1.01349, 2.18957
STA6 for AP2, 0.17479, 3.33839
STA7 for AP2, 4.09373, 0.349097
STA8 for AP2, -1.08494, 0.288357
STA9 for AP2, 4.47725, 0.18188
STA0 for AP3, 3.34031, 0.621213
STA1 for AP3, 4.11025, -0.704537
STA2 for AP3, -0.978048, 1.97743
STA3 for AP3, -0.382615, -1.8265
STA4 for AP3, 1.46118, -3.13966
STA5 for AP3, -1.01349, 2.18957
STA6 for AP3, 0.17479, 3.33839
STA7 for AP3, 4.09373, 0.349097
STA8 for AP3, -1.08494, 0.288357
STA9 for AP3, 4.47725, 0.18188
STA0 for AP4, 8.40328, 1.20577
STA1 for AP4, 11.68, -3.84615
STA2 for AP4, 12.5534, 3.78524
STA3 for AP4, 5.74457, -1.56663
STA4 for AP4, 7.98616, 0.776964
STA5 for AP4, 12.6729, -3.40791
STA6 for AP4, 10.508, 2.63545
STA7 for AP4, 12.1506, 3.69207
STA8 for AP4, 6.6747, 2.67598
STA9 for AP4, 14.6962, -0.558448
STA0 for AP5, -3.81969, 9.85776
STA1 for AP5, 1.18092, 6.92175
STA2 for AP5, 1.7622, 7.03551
STA3 for AP5, 1.07665, 10.4845
STA4 for AP5, -0.684193, 7.76705
STA5 for AP5, 2.37232, 11.9427
STA6 for AP5, 4.19404, 10.4234
STA7 for AP5, 4.28698, 9.01913
STA8 for AP5, -3.88372, 8.6338
STA9 for AP5, -0.824263, 10.9743
STA0 for AP6, -13.8425, -1.46334
STA1 for AP6, -14.0181, 1.97068
STA2 for AP6, -11.1566, -0.828388
STA3 for AP6, -11.7871, -1.48356
STA4 for AP6, -10.4198, -4.87031
STA5 for AP6, -10.6715, -1.54138
STA6 for AP6, -10.2484, 3.16343
STA7 for AP6, -13.9467, 1.4754
STA8 for AP6, -5.6703, 0.194585
STA9 for AP6, -7.68699, 3.97918
STA0 for AP7, -2.06348, -6.82871
STA1 for AP7, 2.41885, -11.5884
STA2 for AP7, 3.66059, -7.55276
STA3 for AP7, 2.23692, -11.6324
STA4 for AP7, 2.96152, -10.9775
STA5 for AP7, -1.46834, -7.69037
STA6 for AP7, -2.72297, -13.303
STA7 for AP7, -3.4671, -11.9825
STA8 for AP7, 2.09431, -11.6914
STA9 for AP7, 4.08173, -7.16438

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, -0.0502911, -4.77976
STA1 for AP1, -0.375066, -0.0429121
STA2 for AP1, -1.59247, -2.08202
STA3 for AP1, -0.874579, -1.9847
STA4 for AP1, -0.244836, -1.56242
STA5 for AP1, 4.00043, 1.79451
STA6 for AP1, 0.0721239, -1.88841
STA7 for AP1, 1.58011, 3.86795
STA8 for AP1, 1.54165, -3.46491
STA9 for AP1, -4.06904, -2.78132
STA0 for AP2, -0.0502911, -4.77976
STA1 for AP2, -0.375066, -0.0429121
STA2 for AP2, -1.59247, -2.08202
STA3 for AP2, -0.874579, -1.9847
STA4 for AP2, -0.244836, -1.56242
STA5 for AP2, 4.00043, 1.79451
STA6 for AP2, 0.0721239, -1.88841
STA7 for AP2, 1.58011, 3.86795
STA8 for AP2, 1.54165, -3.46491
STA9 for AP2, -4.06904, -2.78132
STA0 for AP3, -0.0502911, -4.77976
STA1 for AP3, -0.375066, -0.0429121
STA2 for AP3, -1.59247, -2.08202
STA3 for AP3, -0.874579, -1.9847
STA4 for AP3, -0.244836, -1.56242
STA5 for AP3, 4.00043, 1.79451
STA6 for AP3, 0.0721239, -1.88841
STA7 for AP3, 1.58011, 3.86795
STA8 for AP3, 1.54165, -3.46491
STA9 for AP3, -4.06904, -2.78132
STA0 for AP4, 8.52503, -0.452865
STA1 for AP4, 7.85622, -1.90825
STA2 for AP4, 12.376, -0.459975
STA3 for AP4, 7.76995, 0.519427
STA4 for AP4, 11.5061, 1.97881
STA5 for AP4, 10.8063, 4.70647
STA6 for AP4, 11.9658, 2.28548
STA7 for AP4, 6.33339, -0.71103
STA8 for AP4, 10.1973, 4.0156
STA9 for AP4, 12.9034, 2.65114
STA0 for AP5, -0.329509, 13.1225
STA1 for AP5, 2.63611, 13.5103
STA2 for AP5, 1.34147, 14.106
STA3 for AP5, -2.75465, 6.19011
STA4 for AP5, -0.483547, 11.6403
STA5 for AP5, -2.03168, 8.96337
STA6 for AP5, -1.13432, 14.4719
STA7 for AP5, -1.31724, 6.31307
STA8 for AP5, 1.01597, 14.7122
STA9 for AP5, -0.501812, 11.9022
STA0 for AP6, -6.1733, 1.35178
STA1 for AP6, -6.72039, -1.48557
STA2 for AP6, -11.2683, -2.44134
STA3 for AP6, -13.3819, -1.48748
STA4 for AP6, -8.81201, 3.54892
STA5 for AP6, -13.256, 3.19867
STA6 for AP6, -12.7876, -2.21766
STA7 for AP6, -12.1541, 3.42673
STA8 for AP6, -12.3045, -2.25115
STA9 for AP6, -10.6944, -4.63774
STA0 for AP7, 1.52556, -10.5081
STA1 for AP7, -0.386407, -6.83763
STA2 for AP7, -2.4744, -5.68424
STA3 for AP7, 4.02276, -12.41
STA4 for AP7, 2.04558, -7.45708
STA5 for AP7, -0.569344, -13.3713
STA6 for AP7, 4.80819, -9.45646
STA7 for AP7, 2.74831, -10.5938
STA8 for AP7, -1.22569, -14.1739
STA9 for AP7, -4.11178, -9.32308

AP0, 0, 0
AP1, 0, 0
AP2, 0, 0
AP3, 10, 0
AP4, 0, 10
AP5, -10, 0
AP6, 0, -10
STA0 for AP1, -3.15886, 3.77887
STA1 for AP1, 3.79553, -2.76188
STA2 for AP1, -2.88732, -1.0425
