0.000000
0.000000
2.384169
2.387231
2.375219
2.418555
2.369096
0.000000
2.406779
2.356142
1.406054
0.000000
0.984003
0.963512
0.929833
0.894976
0.815841
0.722811
0.079135
0.018842
0.014602
0.014131

