0,0,0,0,0.390963,0.341504,0.386253,0.380365,0.360346,0.339149,0.224922,0.237875,0.341504,0.341504,0.360346,0.334438,0.317952,0.325018,0.327373,0.339149,0.322662,0.310886,0.374477,0.31913,0.376832,0.367411,0.359168,0.376832,0.365056,0.367411,0.34857,0.367411,0.343859,0.365056,0.41687,0.355635,0.373299,0.360346,0.339149,0.34857,0.356813,0.373299,0.381542,0.34857,
0,0,0,0,0.365056,0.341504,0.332083,0.332083,0.337971,0.343859,0.346214,0.303821,0.343859,0.284979,0.336794,0.367411,0.343859,0.322662,0.315597,0.315597,0.290867,0.306176,0.296755,0.306176,0.369766,0.332083,0.330906,0.35799,0.325018,0.346214,0.34857,0.334438,0.275558,0.28969,0.336794,0.315597,0.346214,0.346214,0.34857,0.2944,0.362701,0.334438,0.306176,0.332083,
0,0,0,0,0.478106,0.438067,0.4416,0.473395,0.456909,0.459264,0.449843,0.322662,0.442778,0.445133,0.483994,0.409805,0.438067,0.423936,0.452198,0.41687,0.40745,0.461619,0.44631,0.429824,0.439245,0.425114,0.418048,0.402739,0.426291,0.454554,0.388608,0.431002,0.34857,0.442778,0.445133,0.452198,0.421581,0.419226,0.431002,0.41687,0.398029,0.388608,0.395674,0.383898,
0,0,0,0,0.617062,0.581734,0.586445,0.551117,0.595866,0.555827,0.527565,0.544051,0.569958,0.558182,0.586445,0.562893,0.598221,0.572314,0.602931,0.546406,0.419226,0.567603,0.600576,0.621773,0.322662,0.332083,0.292045,0.312064,0.301466,0.308531,0.312064,0.310886,0.313242,0.29911,0.322662,0.308531,0.309709,0.306176,0.315597,0.284979,0.296755,0.308531,0.309709,0.313242,
0,0,0,0,0.332083,0.322662,0.295578,0.29911,0.293222,0.317952,0.317952,0.317952,0.314419,0.2944,0.306176,0.287334,0.320307,0.259072,0.315597,0.317952,0.296755,0.29911,0.315597,0.341504,0.5888,0.562893,0.586445,0.605286,0.565248,0.572314,0.59351,0.580557,0.579379,0.567603,0.626483,0.58409,0.585267,0.551117,0.581734,0.569958,0.5888,0.565248,0.586445,0.567603,
0,0,0,0,0.322662,0.308531,0.303821,0.336794,0.310886,0.296755,0.327373,0.322662,0.339149,0.28969,0.308531,0.317952,0.306176,0.365056,0.346214,0.275558,0.32384,0.310886,0.329728,0.296755,0.317952,0.346214,0.306176,0.320307,0.287334,0.309709,0.284979,0.303821,0.308531,0.282624,0.341504,0.313242,0.28969,0.320307,0.313242,0.325018,0.284979,0.332083,0.2944,0.261427,
0,0,0,0,0.326195,0.325018,0.336794,0.322662,0.350925,0.310886,0.247296,0.322662,0.314419,0.339149,0.334438,0.303821,0.315597,0.317952,0.332083,0.303821,0.29911,0.301466,0.29911,0.284979,0.332083,0.350925,0.381542,0.369766,0.336794,0.362701,0.322662,0.32855,0.306176,0.35328,0.388608,0.395674,0.390963,0,0.379187,0.380365,0.38272,0.40745,0.413338,0.366234,
0,0,0,0,0.35328,0.308531,0.320307,0.336794,0.327373,0.315597,0.292045,0.292045,0.2944,0.266138,0.341504,0.320307,0.332083,0.26025,0.308531,0.317952,0.29911,0.317952,0.308531,0.317952,0.35799,0.339149,0.21079,0.34857,0.339149,0.329728,0.322662,0.325018,0.317952,0.315597,0.339149,0.35328,0.370944,0.334438,0.2944,0.325018,0.325018,0.282624,0.355635,0.317952,
0,0,0,0,0.648858,0.59351,0.612352,0.5888,0.600576,0.5888,0.581734,0.595866,0,0.602931,0.546406,0.52521,0.571136,0.522854,0.553472,0.544051,0.572314,0.506368,0.53463,0.546406,0.376832,0.360346,0.390963,0.346214,0.325018,0.339149,0.322662,0.329728,0.329728,0.315597,0.347392,0.376832,0.352102,0.303821,0.329728,0.308531,0.327373,0.332083,0.336794,0.332083,
0,0,0,0,0.527565,0.513434,0.518144,0.522854,0.52992,0.494592,0.524032,0.499302,0.494592,0.483994,0.555827,0.489882,0.527565,0.508723,0.524032,0.489882,0.504013,0.499302,0.52521,0.485171,0.329728,0.308531,0.317952,0.29911,0.325018,0.332083,0.320307,0.292045,0.296755,0.297933,0.350925,0.346214,0.310886,0.317952,0.339149,0.327373,0.292045,0.247296,0.310886,0.308531,
0,0,0,0,0.61824,0.635904,0.624128,0.693606,0.653568,0.665344,0.654746,0.635904,0.612352,0.582912,0.678298,0.630016,0.635904,0.606464,0.653568,0.653568,0.631194,0.600576,0.594688,0.635904,0.777216,0.753664,0.778394,0.736,0.741888,0.723046,0.777216,0.759552,0.741888,0.76544,0.82432,0.730112,0.759552,0.74071,0.79488,0.800768,0.67712,0.736,0.753664,0.747776,
