0.000000
0.000000
5.944289
5.941228
5.944760
5.945467
5.943818
5.939343
5.779425
5.939579
5.941934
5.943112
0.990833
0.990126
0.986829
0.981647
0.937605
0.826675
0.000942
0.015544
0.016015
0.015544

