0.000000
0.000000
6.993295
6.990469
6.995180
6.998712
6.993295
6.988585
6.995415
6.994237
6.993295
6.995415
0.960922
0.990126
0.987771
0.984945
0.935956
0.803123
0.029676
0.028733
0.022139
0.022139

